tiempo,salida,entrada
548.5,15.217956,10.0
548.6,15.465321,10.0
548.7,15.547159,10.0
548.8,15.506699,10.0
548.9,15.541534,10.0
549.0,15.560605,10.0
549.1,15.443084,10.0
549.2,15.315325,10.0
549.3,15.401835,10.0
549.4,15.376428,10.0
549.5,15.508570,10.0
549.6,15.619565,10.0
549.7,15.488803,10.0
549.8,15.520012,10.0
549.9,15.447259,10.0
550.0,15.494917,10.0
550.1,15.445776,10.0
550.2,15.608684,10.0
550.3,15.558149,10.0
550.4,15.834723,10.0
550.5,15.479223,10.0
550.6,15.483942,10.0
550.7,15.444829,10.0
550.8,15.615305,10.0
550.9,15.495028,10.0
551.0,15.557429,10.0
551.1,15.472501,10.0
551.2,15.689771,10.0
551.3,15.480553,10.0
551.4,15.431932,10.0
551.5,15.379538,10.0
551.6,15.598624,10.0
551.7,15.501664,10.0
551.8,15.612370,10.0
551.9,15.391810,10.0
552.0,15.474956,10.0
552.1,15.715362,10.0
552.2,15.422511,10.0
552.3,15.466096,10.0
552.4,15.343289,10.0
552.5,15.558271,10.0
552.6,15.635266,10.0
552.7,15.692339,10.0
552.8,15.433902,10.0
552.9,15.610018,10.0
553.0,15.304540,10.0
553.1,15.741706,10.0
553.2,15.465504,10.0
553.3,15.514329,10.0
553.4,15.470285,10.0
553.5,15.386363,10.0
553.6,15.467196,10.0
553.7,15.584989,10.0
553.8,15.599370,10.0
553.9,15.564623,10.0
554.0,15.596834,10.0
554.1,15.682077,10.0
554.2,15.690114,10.0
554.3,15.383485,10.0
554.4,15.681077,10.0
554.5,15.490948,10.0
554.6,15.701805,10.0
554.7,15.517058,10.0
554.8,15.431198,10.0
554.9,15.621068,10.0
555.0,15.631946,10.0
555.1,15.431512,10.0
555.2,15.683871,10.0
555.3,15.504757,10.0
555.4,15.590375,10.0
555.5,15.629819,10.0
555.6,15.438877,10.0
555.7,15.708342,10.0
555.8,15.743599,10.0
555.9,15.694365,10.0
556.0,15.575909,10.0
556.1,15.570973,10.0
556.2,15.608387,10.0
556.3,15.651827,10.0
556.4,15.623850,10.0
556.5,15.500490,10.0
556.6,15.582105,10.0
556.7,15.511580,10.0
556.8,15.511094,10.0
556.9,15.715990,10.0
557.0,15.785866,10.0
557.1,15.552107,10.0
557.2,15.590224,10.0
557.3,15.617981,10.0
557.4,15.523553,10.0
557.5,15.686385,10.0
557.6,15.798346,10.0
557.7,15.618120,10.0
557.8,15.840049,10.0
557.9,15.802617,10.0
558.0,15.594836,10.0
558.1,15.516821,10.0
558.2,15.630496,10.0
558.3,15.663330,10.0
558.4,15.737148,10.0
558.5,15.494257,10.0
558.6,15.662823,10.0
558.7,15.716820,10.0
558.8,15.791748,10.0
558.9,15.778101,10.0
559.0,15.641480,10.0
559.1,15.739718,10.0
559.2,15.759430,10.0
559.3,15.644864,10.0
559.4,15.637787,10.0
559.5,15.531413,10.0
559.6,15.650416,10.0
559.7,15.803480,10.0
559.8,15.643343,10.0
559.9,15.708253,10.0
560.0,15.720131,10.0
560.1,15.524344,10.0
560.2,15.620704,10.0
560.3,15.741541,10.0
560.4,15.777825,10.0
560.5,15.579056,10.0
560.6,15.596154,10.0
560.7,15.818480,10.0
560.8,15.802190,10.0
560.9,15.679864,10.0
561.0,15.412523,10.0
561.1,15.734599,10.0
561.2,15.692855,10.0
561.3,15.803579,10.0
561.4,15.634574,10.0
561.5,15.557384,10.0
561.6,15.631362,10.0
561.7,15.747959,10.0
561.8,15.760302,10.0
561.9,15.731557,10.0
562.0,15.762858,10.0
562.1,15.635332,10.0
562.2,15.777907,10.0
562.3,15.698115,10.0
562.4,15.828754,10.0
562.5,15.732580,10.0
562.6,15.822903,10.0
562.7,15.822848,10.0
562.8,15.736675,10.0
562.9,15.701372,10.0
563.0,15.726100,10.0
563.1,15.664949,10.0
563.2,15.746531,10.0
563.3,15.620505,10.0
563.4,15.837464,10.0
563.5,15.816315,10.0
563.6,15.978262,10.0
563.7,15.842544,10.0
563.8,15.946780,10.0
563.9,15.590757,10.0
564.0,15.804229,10.0
564.1,15.674661,10.0
564.2,15.684928,10.0
564.3,15.767927,10.0
564.4,16.011148,10.0
564.5,15.660075,10.0
564.6,15.814832,10.0
564.7,15.791835,10.0
564.8,15.723564,10.0
564.9,15.753222,10.0
565.0,15.691923,10.0
565.1,15.705549,10.0
565.2,15.774071,10.0
565.3,15.793135,10.0
565.4,15.719284,10.0
565.5,15.822844,10.0
565.6,15.839277,10.0
565.7,15.705594,10.0
565.8,15.882550,10.0
565.9,15.840181,10.0
566.0,15.718875,10.0
566.1,15.869688,10.0
566.2,15.751072,10.0
566.3,15.853708,10.0
566.4,15.693255,10.0
566.5,15.530061,10.0
566.6,15.895411,10.0
566.7,15.930990,10.0
566.8,15.882716,10.0
566.9,15.868248,10.0
567.0,15.859702,10.0
567.1,15.987763,10.0
567.2,15.664586,10.0
567.3,15.892051,10.0
567.4,15.735765,10.0
567.5,15.849886,10.0
567.6,15.809411,10.0
567.7,15.728791,10.0
567.8,15.929377,10.0
567.9,15.722117,10.0
568.0,15.972188,10.0
568.1,15.769393,10.0
568.2,15.756605,10.0
568.3,15.768476,10.0
568.4,15.802909,10.0
568.5,16.049193,10.0
568.6,15.986944,10.0
568.7,15.716395,10.0
568.8,15.731629,10.0
568.9,15.787801,10.0
569.0,15.739765,10.0
569.1,15.844251,10.0
569.2,15.981025,10.0
569.3,15.710500,10.0
569.4,15.866869,10.0
569.5,15.924394,10.0
569.6,15.990289,10.0
569.7,16.026236,10.0
569.8,15.703253,10.0
569.9,15.748154,10.0
570.0,15.847556,10.0
570.1,16.006387,10.0
570.2,15.793699,10.0
570.3,15.780240,10.0
570.4,15.766940,10.0
570.5,15.823862,10.0
570.6,15.770345,10.0
570.7,15.797440,10.0
570.8,15.982490,10.0
570.9,15.845697,10.0
571.0,15.902912,10.0
571.1,15.845524,10.0
571.2,15.960422,10.0
571.3,15.880123,10.0
571.4,16.166031,10.0
571.5,15.835331,10.0
571.6,15.923733,10.0
571.7,16.032808,10.0
571.8,15.956509,10.0
571.9,15.779360,10.0
572.0,15.912354,10.0
572.1,15.768437,10.0
572.2,15.997937,10.0
572.3,15.791914,10.0
572.4,16.023195,10.0
572.5,15.938060,10.0
572.6,15.929239,10.0
572.7,16.027613,10.0
572.8,16.022831,10.0
572.9,16.043153,10.0
573.0,16.047813,10.0
573.1,15.985085,10.0
573.2,15.952426,10.0
573.3,16.054352,10.0
573.4,15.982354,10.0
573.5,15.915061,10.0
573.6,15.859165,10.0
573.7,15.908983,10.0
573.8,15.911740,10.0
573.9,15.889267,10.0
574.0,16.005084,10.0
574.1,16.043215,10.0
574.2,16.035688,10.0
574.3,15.794243,10.0
574.4,16.012243,10.0
574.5,15.974491,10.0
574.6,15.860621,10.0
574.7,15.963531,10.0
574.8,16.007703,10.0
574.9,15.817169,10.0
575.0,15.922620,10.0
575.1,15.966812,10.0
575.2,15.827375,10.0
575.3,15.917189,10.0
575.4,15.917874,10.0
575.5,15.920793,10.0
575.6,15.865161,10.0
575.7,15.865398,10.0
575.8,15.992746,10.0
575.9,15.807191,10.0
576.0,15.950719,10.0
576.1,16.011174,10.0
576.2,15.989506,10.0
576.3,15.822815,10.0
576.4,15.785131,10.0
576.5,15.850551,10.0
576.6,16.046107,10.0
576.7,16.150349,10.0
576.8,15.790905,10.0
576.9,15.970232,10.0
577.0,15.835386,10.0
577.1,15.856177,10.0
577.2,16.111972,10.0
577.3,15.903686,10.0
577.4,15.940585,10.0
577.5,15.984220,10.0
577.6,16.107562,10.0
577.7,15.978738,10.0
577.8,15.873054,10.0
577.9,15.918708,10.0
578.0,15.982432,10.0
578.1,15.754737,10.0
578.2,16.218142,10.0
578.3,15.988402,10.0
578.4,16.126894,10.0
578.5,15.932580,10.0
578.6,15.992223,10.0
578.7,16.024806,10.0
578.8,15.991471,10.0
578.9,16.004608,10.0
579.0,15.996623,10.0
579.1,16.004929,10.0
579.2,16.065632,10.0
579.3,16.128966,10.0
579.4,15.922362,10.0
579.5,16.002250,10.0
579.6,16.123894,10.0
579.7,16.053655,10.0
579.8,15.839536,10.0
579.9,16.114428,10.0
580.0,16.019064,10.0
580.1,15.902600,10.0
580.2,16.108372,10.0
580.3,15.897791,10.0
580.4,15.974130,10.0
580.5,16.004240,10.0
580.6,16.218666,10.0
580.7,16.121148,10.0
580.8,15.899886,10.0
580.9,16.100722,10.0
581.0,16.119102,10.0
581.1,15.980873,10.0
581.2,16.023062,10.0
581.3,16.078149,10.0
581.4,16.019335,10.0
581.5,16.147684,10.0
581.6,16.143141,10.0
581.7,16.186695,10.0
581.8,16.032776,10.0
581.9,16.073795,10.0
582.0,16.028919,10.0
582.1,16.045135,10.0
582.2,16.120088,10.0
582.3,15.950233,10.0
582.4,16.135642,10.0
582.5,16.044730,10.0
582.6,16.077013,10.0
582.7,16.071333,10.0
582.8,16.018319,10.0
582.9,16.036886,10.0
583.0,16.087801,10.0
583.1,16.182455,10.0
583.2,15.926745,10.0
583.3,16.052221,10.0
583.4,15.963608,10.0
583.5,16.067589,10.0
583.6,16.192775,10.0
583.7,16.057203,10.0
583.8,15.907371,10.0
583.9,16.197532,10.0
584.0,16.059638,10.0
584.1,16.174405,10.0
584.2,16.141070,10.0
584.3,16.025660,10.0
584.4,16.143035,10.0
584.5,16.081709,10.0
584.6,16.243188,10.0
584.7,16.113826,10.0
584.8,16.060703,10.0
584.9,16.105885,10.0
585.0,16.254834,10.0
585.1,16.185520,10.0
585.2,16.043564,10.0
585.3,16.084201,10.0
585.4,15.995366,10.0
585.5,16.106470,10.0
585.6,16.142783,10.0
585.7,16.142758,10.0
585.8,16.115989,10.0
585.9,16.060697,10.0
586.0,16.106473,10.0
586.1,15.904414,10.0
586.2,16.082943,10.0
586.3,16.247391,10.0
586.4,16.092042,10.0
586.5,15.972907,10.0
586.6,16.277180,10.0
586.7,16.079288,10.0
586.8,15.981067,10.0
586.9,16.112011,10.0
587.0,16.039514,10.0
587.1,16.078963,10.0
587.2,16.162721,10.0
587.3,16.088520,10.0
587.4,16.238679,10.0
587.5,16.162162,10.0
587.6,16.186135,10.0
587.7,16.332296,10.0
587.8,16.066965,10.0
587.9,16.078520,10.0
588.0,16.023751,10.0
588.1,16.243110,10.0
588.2,16.085182,10.0
588.3,15.999969,10.0
588.4,16.205937,10.0
588.5,16.116241,10.0
588.6,16.130410,10.0
588.7,16.192869,10.0
588.8,16.308457,10.0
588.9,16.176359,10.0
589.0,16.194903,10.0
589.1,16.130324,10.0
589.2,16.271221,10.0
589.3,15.958441,10.0
589.4,16.190264,10.0
589.5,16.153778,10.0
589.6,16.228100,10.0
589.7,16.113256,10.0
589.8,16.215482,10.0
589.9,16.234901,10.0
590.0,16.212868,10.0
590.1,16.312751,10.0
590.2,16.178843,10.0
590.3,16.050370,10.0
590.4,16.111715,10.0
590.5,15.999844,10.0
590.6,16.121797,10.0
590.7,16.153131,10.0
590.8,16.163416,10.0
590.9,16.177853,10.0
591.0,16.074603,10.0
591.1,15.953742,10.0
591.2,16.239669,10.0
591.3,16.102581,10.0
591.4,16.121008,10.0
591.5,16.008807,10.0
591.6,15.895290,10.0
591.7,16.292073,10.0
591.8,16.037021,10.0
591.9,16.159250,10.0
592.0,16.072269,10.0
592.1,16.021258,10.0
592.2,16.003455,10.0
592.3,16.218817,10.0
592.4,16.120838,10.0
592.5,16.167679,10.0
592.6,16.045154,10.0
592.7,16.180261,10.0
592.8,16.335683,10.0
592.9,16.110985,10.0
593.0,16.343218,10.0
593.1,16.171106,10.0
593.2,16.146657,10.0
593.3,16.116178,10.0
593.4,16.523050,10.0
593.5,16.368605,10.0
593.6,16.151298,10.0
593.7,16.136646,10.0
593.8,16.041298,10.0
593.9,16.300314,10.0
594.0,16.084954,10.0
594.1,16.272738,10.0
594.2,16.219938,10.0
594.3,16.183094,10.0
594.4,16.478074,10.0
594.5,16.357454,10.0
594.6,16.128910,10.0
594.7,16.194440,10.0
594.8,16.252032,10.0
594.9,16.136874,10.0
595.0,16.153951,10.0
595.1,16.320781,10.0
595.2,16.296528,10.0
595.3,16.147978,10.0
595.4,16.143107,10.0
595.5,16.228250,10.0
595.6,16.337475,10.0
595.7,16.204630,10.0
595.8,16.241534,10.0
595.9,16.087470,10.0
596.0,16.307237,10.0
596.1,16.280560,10.0
596.2,16.254102,10.0
596.3,16.120293,10.0
596.4,16.262569,10.0
596.5,16.130005,10.0
596.6,16.266459,10.0
596.7,16.161085,10.0
596.8,16.122484,10.0
596.9,16.165886,10.0
597.0,16.192567,10.0
597.1,16.252631,10.0
597.2,16.396329,10.0
597.3,16.324145,10.0
597.4,16.362498,10.0
597.5,16.272035,10.0
597.6,16.229731,10.0
597.7,16.145981,10.0
597.8,16.080917,10.0
597.9,16.294192,10.0
598.0,16.246924,10.0
598.1,16.113089,10.0
598.2,16.328393,10.0
598.3,16.197538,10.0
598.4,16.290612,10.0
598.5,16.168928,10.0
598.6,16.296626,10.0
598.7,16.123711,10.0
598.8,16.247413,10.0
598.9,16.204031,10.0
599.0,16.188536,10.0
599.1,16.113595,10.0
599.2,15.981270,10.0
599.3,16.056267,10.0
599.4,16.134646,10.0
599.5,16.031016,10.0
599.6,16.361693,10.0
599.7,16.410612,10.0
599.8,16.105087,10.0
599.9,16.394263,10.0
600.0,16.304119,10.0
600.1,16.298133,10.0
600.2,16.127814,10.0
600.3,16.267425,10.0
600.4,16.074615,10.0
600.5,16.088016,10.0
600.6,16.233329,10.0
600.7,16.171879,10.0
600.8,16.202546,10.0
600.9,16.218861,10.0
601.0,16.122474,10.0
601.1,16.210721,10.0
601.2,16.394090,10.0
601.3,16.400807,10.0
601.4,16.254342,10.0
601.5,16.247700,10.0
601.6,16.041755,10.0
601.7,16.177919,10.0
601.8,16.206889,10.0
601.9,16.274688,10.0
602.0,16.443603,10.0
602.1,16.252442,10.0
602.2,16.266828,10.0
602.3,16.215297,10.0
602.4,16.302744,10.0
602.5,16.278836,10.0
602.6,16.127183,10.0
602.7,16.248764,10.0
602.8,16.469682,10.0
602.9,16.347600,10.0
603.0,16.167487,10.0
603.1,16.430793,10.0
603.2,16.248231,10.0
603.3,16.410839,10.0
603.4,16.421875,10.0
603.5,16.196719,10.0
603.6,16.059211,10.0
603.7,16.281776,10.0
603.8,16.423134,10.0
603.9,16.415105,10.0
604.0,16.244300,10.0
604.1,16.174296,10.0
604.2,16.372333,10.0
604.3,16.232747,10.0
604.4,16.193735,10.0
604.5,16.251811,10.0
604.6,16.168996,10.0
604.7,16.185309,10.0
604.8,16.207356,10.0
604.9,16.189584,10.0
605.0,16.373978,10.0
605.1,16.043047,10.0
605.2,16.208967,10.0
605.3,16.379015,10.0
605.4,16.406597,10.0
605.5,16.431072,10.0
605.6,16.178680,10.0
605.7,15.983299,10.0
605.8,16.354970,10.0
605.9,16.205734,10.0
606.0,16.316054,10.0
606.1,16.128552,10.0
606.2,16.324329,10.0
606.3,16.449360,10.0
606.4,16.210213,10.0
606.5,16.132132,10.0
606.6,16.144715,10.0
606.7,16.452097,10.0
606.8,16.402458,10.0
606.9,16.392125,10.0
607.0,16.195539,10.0
607.1,16.275477,10.0
607.2,16.505990,10.0
607.3,16.466813,10.0
607.4,16.346181,10.0
607.5,16.287527,10.0
607.6,16.306615,10.0
607.7,16.420126,10.0
607.8,16.421283,10.0
607.9,16.562606,10.0
608.0,16.328802,10.0
608.1,16.293337,10.0
608.2,16.201526,10.0
608.3,16.296274,10.0
608.4,16.446946,10.0
608.5,16.307173,10.0
608.6,16.352565,10.0
608.7,16.363868,10.0
608.8,16.325749,10.0
608.9,16.315925,10.0
609.0,16.357763,10.0
609.1,16.362947,10.0
609.2,16.374128,10.0
609.3,16.248090,10.0
609.4,16.415918,10.0
609.5,16.406389,10.0
609.6,16.329181,10.0
609.7,16.442235,10.0
609.8,16.123941,10.0
609.9,16.477165,10.0
610.0,16.122750,10.0
610.1,16.405705,10.0
610.2,16.326838,10.0
610.3,16.500206,10.0
610.4,16.422886,10.0
610.5,16.453311,10.0
610.6,16.485327,10.0
610.7,16.456901,10.0
610.8,16.456044,10.0
610.9,16.295530,10.0
611.0,16.479147,10.0
611.1,16.303217,10.0
611.2,16.330243,10.0
611.3,16.299086,10.0
611.4,16.502926,10.0
611.5,16.336767,10.0
611.6,16.341991,10.0
611.7,16.343999,10.0
611.8,16.240124,10.0
611.9,16.403554,10.0
612.0,16.488041,10.0
612.1,16.458685,10.0
612.2,16.307403,10.0
612.3,16.412279,10.0
612.4,16.330557,10.0
612.5,16.508526,10.0
612.6,16.380336,10.0
612.7,16.414605,10.0
612.8,16.399922,10.0
612.9,16.322366,10.0
613.0,16.209709,10.0
613.1,16.241507,10.0
613.2,16.521151,10.0
613.3,16.297445,10.0
613.4,16.335381,10.0
613.5,16.298941,10.0
613.6,16.221237,10.0
613.7,16.267936,10.0
613.8,16.319511,10.0
613.9,16.374568,10.0
614.0,16.529791,10.0
614.1,16.508052,10.0
614.2,16.092356,10.0
614.3,16.222545,10.0
614.4,16.310224,10.0
614.5,16.487614,10.0
614.6,16.470958,10.0
614.7,16.286547,10.0
614.8,16.457835,10.0
614.9,16.332769,10.0
615.0,16.310613,10.0
615.1,16.193441,10.0
615.2,16.277641,10.0
615.3,16.383745,10.0
615.4,16.396403,10.0
615.5,16.482494,10.0
615.6,16.316714,10.0
615.7,16.409358,10.0
615.8,16.426291,10.0
615.9,16.447806,10.0
616.0,16.336184,10.0
616.1,16.424827,10.0
616.2,16.287779,10.0
616.3,16.507368,10.0
616.4,16.155163,10.0
616.5,16.191209,10.0
616.6,16.425989,10.0
616.7,16.423256,10.0
616.8,16.472255,10.0
616.9,16.433341,10.0
617.0,16.365594,10.0
617.1,16.259779,10.0
617.2,16.401714,10.0
617.3,16.339200,10.0
617.4,16.476742,10.0
617.5,16.421948,10.0
617.6,16.475805,10.0
617.7,16.372204,10.0
617.8,16.437362,10.0
617.9,16.384729,10.0
618.0,16.320449,10.0
618.1,16.371236,10.0
618.2,16.517606,10.0
618.3,16.388062,10.0
618.4,16.227424,10.0
618.5,16.499366,10.0
618.6,16.328002,10.0
618.7,16.432088,10.0
618.8,16.395776,10.0
618.9,16.529795,10.0
619.0,16.477831,10.0
619.1,16.448605,10.0
619.2,16.464546,10.0
619.3,16.298114,10.0
619.4,16.432460,10.0
619.5,16.363581,10.0
619.6,16.345990,10.0
619.7,16.369489,10.0
619.8,16.337530,10.0
619.9,16.372890,10.0
620.0,16.430219,10.0
620.1,16.571018,10.0
620.2,16.424570,10.0
620.3,16.171564,10.0
620.4,16.369534,10.0
620.5,16.419260,10.0
620.6,16.381815,10.0
620.7,16.437162,10.0
620.8,16.372368,10.0
620.9,16.440724,10.0
621.0,16.457008,10.0
621.1,16.422942,10.0
621.2,16.489211,10.0
621.3,16.243526,10.0
621.4,16.279475,10.0
621.5,16.323360,10.0
621.6,16.440565,10.0
621.7,16.426987,10.0
621.8,16.377380,10.0
621.9,16.426503,10.0
622.0,16.444578,10.0
622.1,16.251812,10.0
622.2,16.303462,10.0
622.3,16.472224,10.0
622.4,16.390165,10.0
622.5,16.369809,10.0
622.6,16.473065,10.0
622.7,16.432157,10.0
622.8,16.398165,10.0
622.9,16.327785,10.0
623.0,16.579427,10.0
623.1,16.359302,10.0
623.2,16.304007,10.0
623.3,16.527034,10.0
623.4,16.605670,10.0
623.5,16.543025,10.0
623.6,16.483593,10.0
623.7,16.361510,10.0
623.8,16.431045,10.0
623.9,16.341755,10.0
624.0,16.282222,10.0
624.1,16.317479,10.0
624.2,16.429060,10.0
624.3,16.319240,10.0
624.4,16.465761,10.0
624.5,16.467623,10.0
624.6,16.425160,10.0
624.7,16.382727,10.0
624.8,16.270651,10.0
624.9,16.481744,10.0
625.0,16.392568,10.0
625.1,16.218708,10.0
625.2,16.339607,10.0
625.3,16.471192,10.0
625.4,16.572361,10.0
625.5,16.478832,10.0
625.6,16.356357,10.0
625.7,16.210671,10.0
625.8,16.661801,10.0
625.9,16.632693,10.0
626.0,16.348767,10.0
626.1,16.433288,10.0
626.2,16.394214,10.0
626.3,16.404096,10.0
626.4,16.515831,10.0
626.5,16.414566,10.0
626.6,16.505240,10.0
626.7,16.523162,10.0
626.8,16.575359,10.0
626.9,16.464386,10.0
627.0,16.421625,10.0
627.1,16.542609,10.0
627.2,16.312620,10.0
627.3,16.524125,10.0
627.4,16.374087,10.0
627.5,16.313930,10.0
627.6,16.227363,10.0
627.7,16.335739,10.0
627.8,16.548304,10.0
627.9,16.539876,10.0
628.0,16.241071,10.0
628.1,16.381737,10.0
628.2,16.552556,10.0
628.3,16.550314,10.0
628.4,16.360057,10.0
628.5,16.428360,10.0
628.6,16.534688,10.0
628.7,16.394969,10.0
628.8,16.173007,10.0
628.9,16.422085,10.0
629.0,16.433221,10.0
629.1,16.390746,10.0
629.2,16.411806,10.0
629.3,16.314012,10.0
629.4,16.562776,10.0
629.5,16.368828,10.0
629.6,16.387094,10.0
629.7,16.477703,10.0
629.8,16.506779,10.0
629.9,16.370100,10.0
630.0,16.509876,10.0
630.1,16.343390,10.0
630.2,16.277016,10.0
630.3,16.413788,10.0
630.4,16.602904,10.0
630.5,16.416596,10.0
630.6,16.364838,10.0
630.7,16.424347,10.0
630.8,16.472078,10.0
630.9,16.543477,10.0
631.0,16.399138,10.0
631.1,16.485148,10.0
631.2,16.305548,10.0
631.3,16.596651,10.0
631.4,16.278003,10.0
631.5,16.507188,10.0
631.6,16.364207,10.0
631.7,16.375988,10.0
631.8,16.411222,10.0
631.9,16.491090,10.0
632.0,16.546909,10.0
632.1,16.437454,10.0
632.2,16.367038,10.0
632.3,16.438329,10.0
632.4,16.546844,10.0
632.5,16.506021,10.0
632.6,16.427297,10.0
632.7,16.541464,10.0
632.8,16.321223,10.0
632.9,16.501087,10.0
633.0,16.553990,10.0
633.1,16.422781,10.0
633.2,16.625589,10.0
633.3,16.348873,10.0
633.4,16.422650,10.0
633.5,16.390599,10.0
633.6,16.464654,10.0
633.7,16.367844,10.0
633.8,16.704267,10.0
633.9,16.625923,10.0
634.0,16.469569,10.0
634.1,16.432176,10.0
634.2,16.170010,10.0
634.3,16.544539,10.0
634.4,16.473779,10.0
634.5,16.458354,10.0
634.6,16.245286,10.0
634.7,16.291011,10.0
634.8,16.382352,10.0
634.9,16.435780,10.0
635.0,16.569237,10.0
635.1,16.409597,10.0
635.2,16.248000,10.0
635.3,16.471659,10.0
635.4,16.430948,10.0
635.5,16.481609,10.0
635.6,16.395259,10.0
635.7,16.375805,10.0
635.8,16.372125,10.0
635.9,16.327042,10.0
636.0,16.445428,10.0
636.1,16.353794,10.0
636.2,16.511801,10.0
636.3,16.223295,10.0
636.4,16.503654,10.0
636.5,16.668491,10.0
636.6,16.510124,10.0
636.7,16.455701,10.0
636.8,16.486128,10.0
636.9,16.431385,10.0
637.0,16.510449,10.0
637.1,16.397653,10.0
637.2,16.331282,10.0
637.3,16.469835,10.0
637.4,16.377079,10.0
637.5,16.590682,10.0
637.6,16.613476,10.0
637.7,16.512979,10.0
637.8,16.458447,10.0
637.9,16.404273,10.0
638.0,16.414142,10.0
638.1,16.236224,10.0
638.2,16.311106,10.0
638.3,16.511101,10.0
638.4,16.383209,10.0
638.5,16.653894,10.0
638.6,16.587928,10.0
638.7,16.379743,10.0
638.8,16.487981,10.0
638.9,16.574316,10.0
639.0,16.631764,10.0
639.1,16.319881,10.0
639.2,16.544355,10.0
639.3,16.439354,10.0
639.4,16.492662,10.0
639.5,16.467482,10.0
639.6,16.357561,10.0
639.7,16.351979,10.0
639.8,16.486688,10.0
639.9,16.322578,10.0
640.0,16.371822,10.0
640.1,16.417318,10.0
640.2,16.547980,10.0
640.3,16.506442,10.0
640.4,16.557232,10.0
640.5,16.435681,10.0
640.6,16.516201,10.0
640.7,16.473445,10.0
640.8,16.534808,10.0
640.9,16.453410,10.0
641.0,16.360302,10.0
641.1,16.389495,10.0
641.2,16.324907,10.0
641.3,16.669210,10.0
641.4,16.574239,10.0
641.5,16.519598,10.0
641.6,16.559877,10.0
641.7,16.414304,10.0
641.8,16.530048,10.0
641.9,16.377351,10.0
642.0,16.417353,10.0
642.1,16.603488,10.0
642.2,16.370915,10.0
642.3,16.481379,10.0
642.4,16.406289,10.0
642.5,16.422108,10.0
642.6,16.440170,10.0
642.7,16.428784,10.0
642.8,16.695139,10.0
642.9,16.488257,10.0
643.0,16.550998,10.0
643.1,16.448711,10.0
643.2,16.562885,10.0
643.3,16.438064,10.0
643.4,16.485528,10.0
643.5,16.441280,10.0
643.6,16.489947,10.0
643.7,16.598182,10.0
643.8,16.422444,10.0
643.9,16.328244,10.0
644.0,16.411934,10.0
644.1,16.488625,10.0
644.2,16.460875,10.0
644.3,16.473217,10.0
644.4,16.458459,10.0
644.5,16.432134,10.0
644.6,16.403854,10.0
644.7,16.442312,10.0
644.8,16.248116,10.0
644.9,16.508192,10.0
645.0,16.301624,10.0
645.1,16.251297,10.0
645.2,16.441184,10.0
645.3,16.440185,10.0
645.4,16.321340,10.0
645.5,16.474141,10.0
645.6,16.573857,10.0
645.7,16.396016,10.0
645.8,16.418708,10.0
645.9,16.413383,10.0
646.0,16.503071,10.0
646.1,16.344920,10.0
646.2,16.675182,10.0
646.3,16.397176,10.0
646.4,16.499878,10.0
646.5,16.319970,10.0
646.6,16.511159,10.0
646.7,16.633198,10.0
646.8,16.336694,10.0
646.9,16.447566,10.0
647.0,16.564992,10.0
647.1,16.630039,10.0
647.2,16.242906,10.0
647.3,16.369074,10.0
647.4,16.462289,10.0
647.5,16.611393,10.0
647.6,16.481837,10.0
647.7,16.361049,10.0
647.8,16.440964,10.0
647.9,16.536660,10.0
648.0,16.559312,10.0
648.1,16.437587,10.0
648.2,16.459485,10.0
648.3,16.329844,10.0
648.4,16.542276,10.0
648.5,16.359693,10.0
648.6,16.519427,10.0
648.7,16.383076,10.0
648.8,16.531778,10.0
648.9,16.430531,10.0
649.0,16.615504,10.0
649.1,16.397826,10.0
649.2,16.546230,10.0
649.3,16.525057,10.0
649.4,16.467930,10.0
649.5,16.488051,10.0
649.6,16.500302,10.0
649.7,16.519344,10.0
649.8,16.356250,10.0
649.9,16.480109,10.0
650.0,16.531919,10.0
650.1,16.554246,10.0
650.2,16.443957,10.0
650.3,16.390480,10.0
650.4,16.531935,10.0
650.5,16.262254,10.0
650.6,16.391359,10.0
650.7,16.563083,10.0
650.8,16.403404,10.0
650.9,16.402286,10.0
651.0,16.433273,10.0
651.1,16.641884,10.0
651.2,16.350152,10.0
651.3,16.541198,10.0
651.4,16.515406,10.0
651.5,16.434474,10.0
651.6,16.362681,10.0
651.7,16.351415,10.0
651.8,16.407277,10.0
651.9,16.717165,10.0
652.0,16.380774,10.0
652.1,16.388220,10.0
652.2,16.435937,10.0
652.3,16.607558,10.0
652.4,16.407484,10.0
652.5,16.562460,10.0
652.6,16.481188,10.0
652.7,16.479633,10.0
652.8,16.485649,10.0
652.9,16.603169,10.0
653.0,16.548767,10.0
653.1,16.479899,10.0
653.2,16.282124,10.0
653.3,16.687232,10.0
653.4,16.348991,10.0
653.5,16.471168,10.0
653.6,16.576633,10.0
653.7,16.386032,10.0
653.8,16.449128,10.0
653.9,16.339861,10.0
654.0,16.502686,10.0
654.1,16.506588,10.0
654.2,16.473299,10.0
654.3,16.419791,10.0
654.4,16.239646,10.0
654.5,16.513085,10.0
654.6,16.313905,10.0
654.7,16.577269,10.0
654.8,16.342285,10.0
654.9,16.490392,10.0
655.0,16.132461,10.0
655.1,16.353772,10.0
655.2,16.404321,10.0
655.3,16.403333,10.0
655.4,16.350909,10.0
655.5,16.410907,10.0
655.6,16.478068,10.0
655.7,16.396781,10.0
655.8,16.392089,10.0
655.9,16.314196,10.0
656.0,16.479232,10.0
